Start_Date,Name,Data Value,Season
2014-12-01,Fine particles (PM 2.5),9.9,Winter
2021-01-01,Fine particles (PM 2.5),6.5,Winter
2015-06-01,Nitrogen dioxide (NO2),14.4,Summer
2019-12-01,Nitrogen dioxide (NO2),24.7,Winter
2012-06-01,Nitrogen dioxide (NO2),21.8,Summer
2013-06-01,Nitrogen dioxide (NO2),21.5,Summer
2018-01-01,Nitrogen dioxide (NO2),27.6,Winter
2015-12-31,Nitrogen dioxide (NO2),17.5,Winter
2021-12-01,Nitrogen dioxide (NO2),21.3,Winter
2012-06-01,Nitrogen dioxide (NO2),20.2,Summer
2018-01-01,Nitrogen dioxide (NO2),17.3,Winter
2010-12-01,Fine particles (PM 2.5),12.3,Winter
2009-06-01,Fine particles (PM 2.5),10.7,Summer
2018-01-01,Fine particles (PM 2.5),7.0,Winter
2021-12-01,Fine particles (PM 2.5),6.7,Winter
2012-06-01,Fine particles (PM 2.5),14.8,Summer
2021-12-01,Fine particles (PM 2.5),10.1,Winter
2014-12-01,Fine particles (PM 2.5),9.1,Winter
2014-12-01,Nitrogen dioxide (NO2),26.7,Winter
2011-06-01,Nitrogen dioxide (NO2),22.2,Summer
2016-06-01,Nitrogen dioxide (NO2),17.3,Summer
2011-06-01,Nitrogen dioxide (NO2),23.9,Summer
2010-06-01,Nitrogen dioxide (NO2),25.5,Summer
2010-06-01,Nitrogen dioxide (NO2),17.9,Summer
2011-06-01,Nitrogen dioxide (NO2),34.6,Summer
2016-06-01,Nitrogen dioxide (NO2),25.0,Summer
2012-06-01,Nitrogen dioxide (NO2),32.9,Summer
2018-01-01,Nitrogen dioxide (NO2),21.7,Winter
2014-06-01,Nitrogen dioxide (NO2),17.8,Summer
2010-12-01,Nitrogen dioxide (NO2),28.2,Winter
2014-06-01,Nitrogen dioxide (NO2),28.4,Summer
2015-01-01,Nitrogen dioxide (NO2),29.2,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,53.6,Winter
2009-01-01,Asthma emergency department visits due to PM2.5,88.6,Winter
2009-01-01,Asthma emergency department visits due to PM2.5,89.1,Winter
2013-12-01,Fine particles (PM 2.5),16.4,Winter
2019-06-01,Nitrogen dioxide (NO2),15.4,Summer
2019-12-01,Nitrogen dioxide (NO2),25.8,Winter
2018-12-01,Nitrogen dioxide (NO2),23.3,Winter
2015-01-01,Nitrogen dioxide (NO2),20.3,Winter
2020-01-01,Nitrogen dioxide (NO2),17.5,Winter
2009-06-01,Nitrogen dioxide (NO2),23.0,Summer
2010-12-01,Nitrogen dioxide (NO2),32.7,Winter
2021-01-01,Nitrogen dioxide (NO2),17.9,Winter
2021-01-01,Nitrogen dioxide (NO2),20.6,Winter
2010-12-01,Nitrogen dioxide (NO2),30.5,Winter
2017-01-01,Nitrogen dioxide (NO2),21.1,Winter
2012-12-01,Nitrogen dioxide (NO2),18.4,Winter
2010-12-01,Nitrogen dioxide (NO2),32.0,Winter
2009-06-01,Nitrogen dioxide (NO2),21.7,Summer
2008-12-01,Nitrogen dioxide (NO2),22.9,Winter
2018-12-01,Nitrogen dioxide (NO2),20.4,Winter
2013-12-01,Nitrogen dioxide (NO2),39.4,Winter
2022-01-01,Nitrogen dioxide (NO2),14.9,Winter
2017-12-01,Nitrogen dioxide (NO2),23.8,Winter
2021-12-01,Nitrogen dioxide (NO2),22.6,Winter
2012-06-01,Nitrogen dioxide (NO2),20.2,Summer
2013-06-01,Nitrogen dioxide (NO2),19.4,Summer
2018-01-01,Nitrogen dioxide (NO2),20.0,Winter
2021-06-01,Nitrogen dioxide (NO2),13.1,Summer
2015-12-31,Nitrogen dioxide (NO2),20.1,Winter
2018-01-01,Nitrogen dioxide (NO2),19.8,Winter
2009-06-01,Nitrogen dioxide (NO2),21.7,Summer
2021-01-01,Nitrogen dioxide (NO2),17.3,Winter
2017-01-01,Nitrogen dioxide (NO2),21.3,Winter
2010-12-01,Nitrogen dioxide (NO2),34.9,Winter
2012-12-01,Nitrogen dioxide (NO2),26.6,Winter
2017-01-01,Nitrogen dioxide (NO2),23.7,Winter
2021-06-01,Fine particles (PM 2.5),8.1,Summer
2021-01-01,Fine particles (PM 2.5),6.3,Winter
2014-12-01,Fine particles (PM 2.5),8.2,Winter
2021-01-01,Fine particles (PM 2.5),6.3,Winter
2015-12-31,Fine particles (PM 2.5),6.5,Winter
2019-12-01,Nitrogen dioxide (NO2),20.2,Winter
2014-12-01,Nitrogen dioxide (NO2),22.8,Winter
2021-01-01,Nitrogen dioxide (NO2),14.3,Winter
2021-01-01,Nitrogen dioxide (NO2),15.3,Winter
2015-12-31,Nitrogen dioxide (NO2),16.2,Winter
2021-06-01,Nitrogen dioxide (NO2),10.4,Summer
2016-06-01,Nitrogen dioxide (NO2),12.2,Summer
2015-12-01,Nitrogen dioxide (NO2),21.1,Winter
2020-12-01,Nitrogen dioxide (NO2),20.1,Winter
2013-12-01,Nitrogen dioxide (NO2),26.8,Winter
2019-01-01,Nitrogen dioxide (NO2),14.6,Winter
2016-06-01,Fine particles (PM 2.5),7.1,Summer
2015-12-01,Fine particles (PM 2.5),6.9,Winter
2015-12-01,Nitrogen dioxide (NO2),22.5,Winter
2012-12-01,Nitrogen dioxide (NO2),18.7,Winter
2021-01-01,Fine particles (PM 2.5),6.5,Winter
2015-01-01,Fine particles (PM 2.5),7.9,Winter
2020-01-01,Fine particles (PM 2.5),5.8,Winter
2010-01-01,Annual vehicle miles traveled,77.2,Winter
2020-12-01,Fine particles (PM 2.5),6.7,Winter
2011-06-01,Fine particles (PM 2.5),11.2,Summer
2010-06-01,Fine particles (PM 2.5),11.5,Summer
2016-06-01,Fine particles (PM 2.5),7.8,Summer
2016-06-01,Nitrogen dioxide (NO2),13.1,Summer
2020-12-01,Nitrogen dioxide (NO2),20.7,Winter
2022-06-01,Nitrogen dioxide (NO2),10.6,Summer
2010-12-01,Nitrogen dioxide (NO2),28.3,Winter
2017-01-01,Fine particles (PM 2.5),7.2,Winter
2017-01-01,Nitrogen dioxide (NO2),17.9,Winter
2010-12-01,Nitrogen dioxide (NO2),21.5,Winter
2010-12-01,Fine particles (PM 2.5),9.8,Winter
2011-06-01,Nitrogen dioxide (NO2),21.4,Summer
2010-06-01,Nitrogen dioxide (NO2),21.4,Summer
2015-12-01,Nitrogen dioxide (NO2),24.5,Winter
2015-12-01,Nitrogen dioxide (NO2),23.9,Winter
2015-12-01,Nitrogen dioxide (NO2),25.2,Winter
2020-12-01,Nitrogen dioxide (NO2),23.4,Winter
2017-12-01,Nitrogen dioxide (NO2),26.8,Winter
2019-01-01,Nitrogen dioxide (NO2),23.6,Winter
2022-01-01,Nitrogen dioxide (NO2),20.5,Winter
2008-12-01,Nitrogen dioxide (NO2),29.2,Winter
2013-12-01,Nitrogen dioxide (NO2),27.4,Winter
2017-12-01,Nitrogen dioxide (NO2),24.0,Winter
2019-01-01,Nitrogen dioxide (NO2),15.1,Winter
2010-06-01,Nitrogen dioxide (NO2),26.4,Summer
2017-06-01,Nitrogen dioxide (NO2),15.7,Summer
2009-12-01,Nitrogen dioxide (NO2),28.7,Winter
2011-12-01,Nitrogen dioxide (NO2),26.7,Winter
2020-06-01,Nitrogen dioxide (NO2),12.1,Summer
2008-12-01,Nitrogen dioxide (NO2),39.6,Winter
2013-12-01,Nitrogen dioxide (NO2),27.8,Winter
2022-01-01,Nitrogen dioxide (NO2),15.4,Winter
2013-12-01,Nitrogen dioxide (NO2),27.9,Winter
2019-01-01,Nitrogen dioxide (NO2),18.8,Winter
2008-12-01,Nitrogen dioxide (NO2),30.5,Winter
2017-12-01,Nitrogen dioxide (NO2),24.3,Winter
2019-01-01,Nitrogen dioxide (NO2),16.3,Winter
2011-12-01,Nitrogen dioxide (NO2),26.7,Winter
2018-06-01,Nitrogen dioxide (NO2),14.9,Summer
2015-01-01,Asthma emergency department visits due to PM2.5,16.5,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,7.2,Winter
2009-01-01,Asthma emergency department visits due to PM2.5,57.9,Winter
2009-01-01,Asthma emergency department visits due to PM2.5,138.1,Winter
2013-06-01,Fine particles (PM 2.5),10.9,Summer
2020-01-01,Fine particles (PM 2.5),6.7,Winter
2015-12-31,Nitrogen dioxide (NO2),20.2,Winter
2018-01-01,Nitrogen dioxide (NO2),19.4,Winter
2021-06-01,Nitrogen dioxide (NO2),11.9,Summer
2021-06-01,Nitrogen dioxide (NO2),13.8,Summer
2017-01-01,Nitrogen dioxide (NO2),22.4,Winter
2009-06-01,Nitrogen dioxide (NO2),21.2,Summer
2010-12-01,Fine particles (PM 2.5),12.1,Winter
2008-12-01,Fine particles (PM 2.5),12.9,Winter
2015-01-01,Fine particles (PM 2.5),10.2,Winter
2010-12-01,Fine particles (PM 2.5),10.1,Winter
2009-06-01,Fine particles (PM 2.5),11.7,Summer
2013-06-01,Fine particles (PM 2.5),10.9,Summer
2021-12-01,Fine particles (PM 2.5),7.4,Winter
2013-06-01,Fine particles (PM 2.5),13.3,Summer
2012-06-01,Fine particles (PM 2.5),13.2,Summer
2021-12-01,Fine particles (PM 2.5),8.3,Winter
2018-01-01,Fine particles (PM 2.5),8.0,Winter
2015-12-31,Fine particles (PM 2.5),7.0,Winter
2012-12-01,Fine particles (PM 2.5),12.3,Winter
2017-01-01,Fine particles (PM 2.5),9.8,Winter
2011-06-01,Nitrogen dioxide (NO2),28.6,Summer
2011-06-01,Nitrogen dioxide (NO2),17.4,Summer
2015-12-01,Nitrogen dioxide (NO2),28.0,Winter
2016-06-01,Nitrogen dioxide (NO2),14.1,Summer
2020-12-01,Nitrogen dioxide (NO2),23.1,Winter
2010-06-01,Nitrogen dioxide (NO2),22.5,Summer
2016-06-01,Nitrogen dioxide (NO2),17.8,Summer
2020-12-01,Nitrogen dioxide (NO2),22.0,Winter
2011-06-01,Nitrogen dioxide (NO2),23.3,Summer
2018-01-01,Nitrogen dioxide (NO2),17.3,Winter
2018-12-01,Nitrogen dioxide (NO2),18.6,Winter
2014-06-01,Nitrogen dioxide (NO2),13.0,Summer
2020-01-01,Nitrogen dioxide (NO2),13.5,Winter
2014-06-01,Nitrogen dioxide (NO2),15.8,Summer
2018-12-01,Nitrogen dioxide (NO2),21.5,Winter
2014-06-01,Nitrogen dioxide (NO2),14.7,Summer
2015-01-01,Nitrogen dioxide (NO2),19.5,Winter
2020-01-01,Nitrogen dioxide (NO2),15.5,Winter
2018-12-01,Nitrogen dioxide (NO2),21.5,Winter
2021-01-01,Nitrogen dioxide (NO2),14.2,Winter
2014-12-01,Nitrogen dioxide (NO2),23.6,Winter
2012-12-01,Nitrogen dioxide (NO2),20.6,Winter
2014-12-01,Nitrogen dioxide (NO2),25.1,Winter
2017-01-01,Nitrogen dioxide (NO2),12.7,Winter
2021-01-01,Nitrogen dioxide (NO2),11.4,Winter
2017-01-01,Nitrogen dioxide (NO2),16.1,Winter
2021-01-01,Nitrogen dioxide (NO2),14.7,Winter
2022-01-01,Nitrogen dioxide (NO2),16.9,Winter
2018-01-01,Nitrogen dioxide (NO2),16.1,Winter
2013-06-01,Nitrogen dioxide (NO2),17.6,Summer
2021-12-01,Nitrogen dioxide (NO2),22.2,Winter
2014-12-01,Nitrogen dioxide (NO2),22.7,Winter
2017-01-01,Nitrogen dioxide (NO2),22.4,Winter
2021-12-01,Nitrogen dioxide (NO2),20.4,Winter
2011-06-01,Nitrogen dioxide (NO2),18.7,Summer
2016-06-01,Nitrogen dioxide (NO2),13.8,Summer
2015-12-01,Nitrogen dioxide (NO2),21.3,Winter
2020-06-01,Nitrogen dioxide (NO2),12.9,Summer
2013-12-01,Nitrogen dioxide (NO2),20.1,Winter
2016-12-01,Nitrogen dioxide (NO2),24.2,Winter
2020-06-01,Nitrogen dioxide (NO2),8.9,Summer
2017-01-01,Asthma emergency department visits due to PM2.5,16.0,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,31.4,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,34.9,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,104.6,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,41.9,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,49.9,Winter
2017-12-01,Nitrogen dioxide (NO2),26.1,Winter
2019-01-01,Nitrogen dioxide (NO2),18.2,Winter
2022-01-01,Nitrogen dioxide (NO2),16.6,Winter
2015-12-01,Nitrogen dioxide (NO2),23.8,Winter
2016-06-01,Nitrogen dioxide (NO2),14.0,Summer
2012-01-02,Respiratory hospitalizations due to PM2.5 (age 20+),8.9,Winter
2009-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),10.5,Winter
2012-01-02,Respiratory hospitalizations due to PM2.5 (age 20+),5.3,Winter
2015-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),10.5,Winter
2019-01-01,Fine particles (PM 2.5),6.2,Winter
2015-12-01,Fine particles (PM 2.5),7.4,Winter
2016-06-01,Fine particles (PM 2.5),7.6,Summer
2016-06-01,Fine particles (PM 2.5),9.8,Summer
2020-12-01,Fine particles (PM 2.5),8.4,Winter
2013-01-01,Boiler Emissions- Total SO2 Emissions,2.3,Winter
2010-12-01,Fine particles (PM 2.5),14.6,Winter
2014-12-01,Fine particles (PM 2.5),11.0,Winter
2018-01-01,Fine particles (PM 2.5),7.9,Winter
2021-06-01,Fine particles (PM 2.5),9.6,Summer
2018-01-01,Fine particles (PM 2.5),7.7,Winter
2015-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),19.6,Winter
2012-01-02,Respiratory hospitalizations due to PM2.5 (age 20+),25.5,Winter
2015-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),9.7,Winter
2011-06-01,Nitrogen dioxide (NO2),18.1,Summer
2010-06-01,Nitrogen dioxide (NO2),18.2,Summer
2015-12-01,Nitrogen dioxide (NO2),23.4,Winter
2016-06-01,Nitrogen dioxide (NO2),13.6,Summer
2020-12-01,Nitrogen dioxide (NO2),22.8,Winter
2020-12-01,Nitrogen dioxide (NO2),21.9,Winter
2019-01-01,Nitrogen dioxide (NO2),18.7,Winter
2008-12-01,Nitrogen dioxide (NO2),33.1,Winter
2017-12-01,Nitrogen dioxide (NO2),26.7,Winter
2012-12-01,Nitrogen dioxide (NO2),19.9,Winter
2010-12-01,Nitrogen dioxide (NO2),30.5,Winter
2021-01-01,Nitrogen dioxide (NO2),16.4,Winter
2017-01-01,Nitrogen dioxide (NO2),18.8,Winter
2019-06-01,Nitrogen dioxide (NO2),24.8,Summer
2015-12-31,Nitrogen dioxide (NO2),20.8,Winter
2018-01-01,Nitrogen dioxide (NO2),19.9,Winter
2012-06-01,Nitrogen dioxide (NO2),24.3,Summer
2019-12-01,Nitrogen dioxide (NO2),31.6,Winter
2016-06-01,Ozone (O3),30.0,Summer
2016-06-01,Ozone (O3),34.0,Summer
2011-06-01,Ozone (O3),32.7,Summer
2016-06-01,Ozone (O3),35.8,Summer
2011-06-01,Ozone (O3),33.4,Summer
2010-06-01,Ozone (O3),33.2,Summer
2016-06-01,Ozone (O3),34.3,Summer
2022-06-01,Nitrogen dioxide (NO2),11.5,Summer
2022-06-01,Nitrogen dioxide (NO2),11.8,Summer
2011-12-01,Nitrogen dioxide (NO2),23.7,Winter
2021-01-01,Fine particles (PM 2.5),8.2,Winter
2017-01-01,Fine particles (PM 2.5),9.0,Winter
2010-12-01,Fine particles (PM 2.5),12.6,Winter
2009-06-01,Fine particles (PM 2.5),10.9,Summer
2012-12-01,Fine particles (PM 2.5),8.7,Winter
2017-01-01,Fine particles (PM 2.5),7.5,Winter
2015-01-01,Fine particles (PM 2.5),9.0,Winter
2018-12-01,Fine particles (PM 2.5),7.7,Winter
2019-06-01,Fine particles (PM 2.5),11.1,Summer
2019-06-01,Fine particles (PM 2.5),7.7,Summer
2011-06-01,Fine particles (PM 2.5),11.4,Summer
2010-06-01,Fine particles (PM 2.5),11.8,Summer
2005-01-01,Annual vehicle miles traveled,35.7,Winter
2005-01-01,Annual vehicle miles traveled,185.6,Winter
2010-01-01,Annual vehicle miles traveled,55.9,Winter
2005-01-01,Annual vehicle miles traveled,78.0,Winter
2005-01-01,Annual vehicle miles traveled,69.4,Winter
2005-01-01,Annual vehicle miles traveled,134.8,Winter
2005-01-01,Annual vehicle miles traveled,42.7,Winter
2016-06-01,Fine particles (PM 2.5),8.1,Summer
2020-01-01,Fine particles (PM 2.5),6.5,Winter
2010-06-01,Fine particles (PM 2.5),12.1,Summer
2011-06-01,Fine particles (PM 2.5),11.6,Summer
2011-12-01,Nitrogen dioxide (NO2),20.6,Winter
2011-12-01,Nitrogen dioxide (NO2),22.3,Winter
2011-12-01,Nitrogen dioxide (NO2),21.2,Winter
2011-12-01,Nitrogen dioxide (NO2),21.0,Winter
2022-06-01,Nitrogen dioxide (NO2),12.2,Summer
2020-01-01,Nitrogen dioxide (NO2),24.3,Winter
2014-06-01,Nitrogen dioxide (NO2),14.5,Summer
2020-01-01,Nitrogen dioxide (NO2),16.0,Winter
2009-06-01,Nitrogen dioxide (NO2),23.0,Summer
2014-12-01,Nitrogen dioxide (NO2),23.9,Winter
2014-12-01,Nitrogen dioxide (NO2),25.3,Winter
2021-01-01,Nitrogen dioxide (NO2),16.7,Winter
2020-12-01,Fine particles (PM 2.5),7.1,Winter
2020-12-01,Fine particles (PM 2.5),6.6,Winter
2013-01-01,Boiler Emissions- Total SO2 Emissions,0.8,Winter
2015-01-01,Boiler Emissions- Total SO2 Emissions,1.7,Winter
2015-01-01,Boiler Emissions- Total SO2 Emissions,6.3,Winter
2015-01-01,Boiler Emissions- Total SO2 Emissions,17.8,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,53.8,Winter
2010-12-01,Fine particles (PM 2.5),13.8,Winter
2009-06-01,Fine particles (PM 2.5),11.7,Summer
2012-12-01,Fine particles (PM 2.5),9.5,Winter
2017-01-01,Fine particles (PM 2.5),8.3,Winter
2017-01-01,Fine particles (PM 2.5),7.7,Winter
2017-12-01,Fine particles (PM 2.5),8.1,Winter
2017-12-01,Fine particles (PM 2.5),7.0,Winter
2013-12-01,Fine particles (PM 2.5),11.0,Winter
2019-01-01,Fine particles (PM 2.5),6.0,Winter
2022-01-01,Fine particles (PM 2.5),5.4,Winter
2017-12-01,Fine particles (PM 2.5),8.6,Winter
2015-06-01,Nitrogen dioxide (NO2),17.4,Summer
2019-12-01,Nitrogen dioxide (NO2),26.2,Winter
2019-06-01,Nitrogen dioxide (NO2),16.5,Summer
2015-01-01,Nitrogen dioxide (NO2),21.8,Winter
2015-01-01,Nitrogen dioxide (NO2),21.7,Winter
2020-01-01,Nitrogen dioxide (NO2),19.7,Winter
2014-06-01,Nitrogen dioxide (NO2),16.3,Summer
2015-01-01,Nitrogen dioxide (NO2),26.3,Winter
2020-01-01,Nitrogen dioxide (NO2),19.2,Winter
2008-12-01,Nitrogen dioxide (NO2),26.1,Winter
2010-12-01,Nitrogen dioxide (NO2),24.3,Winter
2018-12-01,Nitrogen dioxide (NO2),24.5,Winter
2014-12-01,Nitrogen dioxide (NO2),25.9,Winter
2014-12-01,Nitrogen dioxide (NO2),26.8,Winter
2012-12-01,Nitrogen dioxide (NO2),21.3,Winter
2012-12-01,Nitrogen dioxide (NO2),26.5,Winter
2021-01-01,Nitrogen dioxide (NO2),16.0,Winter
2010-12-01,Nitrogen dioxide (NO2),27.6,Winter
2009-01-01,Asthma emergency department visits due to PM2.5,291.1,Winter
2017-01-01,Asthma emergency department visits due to PM2.5,43.0,Winter
2005-01-01,Asthma emergency department visits due to PM2.5,139.1,Winter
2014-12-01,Fine particles (PM 2.5),13.2,Winter
2013-12-01,Fine particles (PM 2.5),15.8,Winter
2017-12-01,Fine particles (PM 2.5),11.2,Winter
2019-01-01,Fine particles (PM 2.5),10.2,Winter
2008-12-01,Fine particles (PM 2.5),14.6,Winter
2014-06-01,Nitrogen dioxide (NO2),13.7,Summer
2018-12-01,Nitrogen dioxide (NO2),21.2,Winter
2018-12-01,Nitrogen dioxide (NO2),31.5,Winter
2014-12-01,Nitrogen dioxide (NO2),24.7,Winter
2017-01-01,Nitrogen dioxide (NO2),18.8,Winter
2021-01-01,Nitrogen dioxide (NO2),15.1,Winter
2018-12-01,Nitrogen dioxide (NO2),24.8,Winter
2008-12-01,Nitrogen dioxide (NO2),39.9,Winter
2010-12-01,Nitrogen dioxide (NO2),36.3,Winter
2018-12-01,Nitrogen dioxide (NO2),29.5,Winter
2013-12-01,Nitrogen dioxide (NO2),36.9,Winter
2017-12-01,Nitrogen dioxide (NO2),31.9,Winter
2008-12-01,Nitrogen dioxide (NO2),27.6,Winter
2018-01-01,Nitrogen dioxide (NO2),17.2,Winter
2021-12-01,Nitrogen dioxide (NO2),21.0,Winter
2017-01-01,Nitrogen dioxide (NO2),22.0,Winter
2021-01-01,Nitrogen dioxide (NO2),18.1,Winter
2020-12-01,Nitrogen dioxide (NO2),22.1,Winter
2019-01-01,Nitrogen dioxide (NO2),20.0,Winter
2008-12-01,Nitrogen dioxide (NO2),44.2,Winter
2019-01-01,Nitrogen dioxide (NO2),26.0,Winter
2020-12-01,Nitrogen dioxide (NO2),21.3,Winter
2017-06-01,Nitrogen dioxide (NO2),13.0,Summer
2013-12-01,Nitrogen dioxide (NO2),20.2,Winter
2018-06-01,Nitrogen dioxide (NO2),13.5,Summer
2020-06-01,Nitrogen dioxide (NO2),10.2,Summer
2017-01-01,Asthma emergency department visits due to PM2.5,12.0,Winter
2022-01-01,Nitrogen dioxide (NO2),15.4,Winter
2013-12-01,Nitrogen dioxide (NO2),28.2,Winter
2019-01-01,Nitrogen dioxide (NO2),14.5,Winter
2017-12-01,Nitrogen dioxide (NO2),24.2,Winter
2022-01-01,Nitrogen dioxide (NO2),16.2,Winter
2022-01-01,Fine particles (PM 2.5),6.2,Winter
2010-06-01,Fine particles (PM 2.5),12.0,Summer
2011-06-01,Fine particles (PM 2.5),11.9,Summer
2013-06-01,Fine particles (PM 2.5),10.8,Summer
2012-06-01,Fine particles (PM 2.5),10.9,Summer
2018-01-01,Fine particles (PM 2.5),7.5,Winter
2018-01-01,Fine particles (PM 2.5),7.4,Winter
2021-12-01,Fine particles (PM 2.5),7.0,Winter
2015-12-31,Fine particles (PM 2.5),7.4,Winter
2021-06-01,Fine particles (PM 2.5),8.4,Summer
2022-01-01,Nitrogen dioxide (NO2),15.1,Winter
2013-12-01,Nitrogen dioxide (NO2),29.5,Winter
2019-01-01,Nitrogen dioxide (NO2),19.2,Winter
2009-12-01,Nitrogen dioxide (NO2),24.2,Winter
2015-12-31,Nitrogen dioxide (NO2),16.8,Winter
2018-01-01,Nitrogen dioxide (NO2),21.5,Winter
2018-01-01,Nitrogen dioxide (NO2),20.9,Winter
2021-12-01,Nitrogen dioxide (NO2),21.6,Winter
2015-12-31,Nitrogen dioxide (NO2),17.9,Winter
2015-01-01,Nitrogen dioxide (NO2),17.6,Winter
2011-12-01,Nitrogen dioxide (NO2),21.0,Winter
2010-12-01,Nitrogen dioxide (NO2),31.5,Winter
2015-01-01,Nitrogen dioxide (NO2),19.1,Winter
2015-01-01,Nitrogen dioxide (NO2),20.8,Winter
2014-06-01,Nitrogen dioxide (NO2),17.8,Summer
2018-12-01,Nitrogen dioxide (NO2),22.6,Winter
2019-06-01,Nitrogen dioxide (NO2),18.1,Summer
2019-06-01,Nitrogen dioxide (NO2),10.4,Summer
2009-12-01,Nitrogen dioxide (NO2),25.9,Winter
2015-06-01,Nitrogen dioxide (NO2),23.4,Summer
2019-12-01,Nitrogen dioxide (NO2),32.1,Winter
2019-06-01,Nitrogen dioxide (NO2),23.1,Summer
2019-12-01,Nitrogen dioxide (NO2),32.6,Winter
2012-12-01,Nitrogen dioxide (NO2),27.6,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,18.6,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,29.3,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,124.6,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,214.1,Winter
2009-01-01,Asthma emergency department visits due to PM2.5,38.0,Winter
2009-01-01,Asthma emergency department visits due to PM2.5,200.2,Winter
2009-01-01,Asthma emergency department visits due to PM2.5,35.5,Winter
2009-01-01,Asthma emergency department visits due to PM2.5,299.4,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,24.4,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,241.3,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,215.5,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,191.4,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,164.8,Winter
2014-12-01,Fine particles (PM 2.5),9.2,Winter
2010-12-01,Fine particles (PM 2.5),12.9,Winter
2017-01-01,Nitrogen dioxide (NO2),20.1,Winter
2021-01-01,Nitrogen dioxide (NO2),17.1,Winter
2017-01-01,Nitrogen dioxide (NO2),22.4,Winter
2010-12-01,Nitrogen dioxide (NO2),33.7,Winter
2012-12-01,Nitrogen dioxide (NO2),20.2,Winter
2009-06-01,Nitrogen dioxide (NO2),19.5,Summer
2009-06-01,Nitrogen dioxide (NO2),19.0,Summer
2014-12-01,Nitrogen dioxide (NO2),24.0,Winter
2017-01-01,Nitrogen dioxide (NO2),19.2,Winter
2018-12-01,Nitrogen dioxide (NO2),18.0,Winter
2013-12-01,Nitrogen dioxide (NO2),28.7,Winter
2008-12-01,Nitrogen dioxide (NO2),27.3,Winter
2017-12-01,Nitrogen dioxide (NO2),14.4,Winter
2022-01-01,Nitrogen dioxide (NO2),13.1,Winter
2022-01-01,Nitrogen dioxide (NO2),11.4,Winter
2010-12-01,Nitrogen dioxide (NO2),30.6,Winter
2009-06-01,Nitrogen dioxide (NO2),22.7,Summer
2017-01-01,Nitrogen dioxide (NO2),20.3,Winter
2010-12-01,Nitrogen dioxide (NO2),30.8,Winter
2015-12-31,Nitrogen dioxide (NO2),20.8,Winter
2015-12-31,Nitrogen dioxide (NO2),21.4,Winter
2021-12-01,Nitrogen dioxide (NO2),24.5,Winter
2021-12-01,Nitrogen dioxide (NO2),24.4,Winter
2013-06-01,Nitrogen dioxide (NO2),17.2,Summer
2012-06-01,Nitrogen dioxide (NO2),17.8,Summer
2018-01-01,Nitrogen dioxide (NO2),20.5,Winter
2018-01-01,Nitrogen dioxide (NO2),21.1,Winter
2021-12-01,Nitrogen dioxide (NO2),23.5,Winter
2013-06-01,Nitrogen dioxide (NO2),17.1,Summer
2012-06-01,Nitrogen dioxide (NO2),17.8,Summer
2017-01-01,Nitrogen dioxide (NO2),21.7,Winter
2021-01-01,Nitrogen dioxide (NO2),18.8,Winter
2015-12-01,Nitrogen dioxide (NO2),21.4,Winter
2010-06-01,Nitrogen dioxide (NO2),17.0,Summer
2011-06-01,Nitrogen dioxide (NO2),16.8,Summer
2008-12-01,Nitrogen dioxide (NO2),31.4,Winter
2019-01-01,Nitrogen dioxide (NO2),20.2,Winter
2015-12-01,Nitrogen dioxide (NO2),28.1,Winter
2020-12-01,Nitrogen dioxide (NO2),24.1,Winter
2015-12-01,Nitrogen dioxide (NO2),25.8,Winter
2020-12-01,Nitrogen dioxide (NO2),20.2,Winter
2011-12-01,Nitrogen dioxide (NO2),22.9,Winter
2009-12-01,Nitrogen dioxide (NO2),25.5,Winter
2013-12-01,Nitrogen dioxide (NO2),18.9,Winter
2016-12-01,Nitrogen dioxide (NO2),25.0,Winter
2018-06-01,Nitrogen dioxide (NO2),13.0,Summer
2017-06-01,Nitrogen dioxide (NO2),13.8,Summer
2009-12-01,Nitrogen dioxide (NO2),22.0,Winter
2011-12-01,Nitrogen dioxide (NO2),21.7,Winter
